"","ts","res.d13C","res.d13C.upper","res.d13C.lower"
"1",7926,1.06283050274038,0.282980047549687,1.13310859256545
"2",8558,0.675316687325511,0.119114730932401,0.951040659340151
"3",12496,0.643541233883292,0.629584656244541,0.659752587206485
"4",12873,1.23989091589967,-0.242463926777273,1.31993647374642
"5",13461,0.890478305392234,0.629198428403527,1.08357248172397
"6",15390,1.14942518801085,-0.786006192687612,1.21028621320833
"7",24990,1.07350547941214,1.05357698835444,1.09849391058952
